gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	Mean Missense MGAEntropy	Mean VEST Score	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree	oncogene score	tsg score	other score	driver score	majority vote class	majority vote cancer gene	training list class	oncogene p-value	oncogene q-value	tsg p-value	tsg q-value	driver p-value	driver q-value
PVRL4	1533	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.161921081930625	0.30162500000000003	0.0	8.0	8.0	1.0	1.0	0.5817335660267597	0.8968834941249053	689033.1	250.0	0.02271094	0.0001320462055331507	16.0	0.079	0.044	0.877	0.123	0	0	0	0.6118207816968542	0.9999046711153481	0.7188751191611058	0.8628146453089245	0.7299332697807436	0.8852023121387282
HIST1H2AL	393	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.274859119333	0.7090000000000001	0.0	1.0	1.0	1.0	1.0	0.3460207612456747	0.7132375439876608	228884.3	634.0	0.03984131	1.0401022480710787e-06	8.0	0.06	0.063	0.877	0.123	0	0	0	0.7404194470924692	0.9999046711153481	0.5877979027645377	0.7925449871465295	0.7299332697807436	0.8852023121387282
KIAA1549	5853	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.85794109398825	0.35100000000000003	0.0	4.0	4.0	1.0	1.0	0.1322576378785875	0.3998152964655644	482190.7	289.0	0.01835665	1.8954459539102343e-05	13.0	0.078	0.045	0.877	0.123	0	0	0	0.6175405147759772	0.9999046711153481	0.7043851286939943	0.8571925754060324	0.7299332697807436	0.8852023121387282
USH2A	15609	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.369227241593	0.569	0.0	2.0	2.0	1.0	1.0	0.12933264355923435	0.393865437318428	82180.31	967.0	-0.02531692	2.3424133067901588e-07	2.0	0.061	0.062	0.877	0.123	0	0	0	0.7321258341277407	0.9999046711153481	0.5938036224976168	0.7945153061224489	0.7299332697807436	0.8852023121387282
ERCC1	972	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	1.42523381761375	0.25	0.0	2.0	2.0	1.0	1.0	0.35984166966534725	0.7276326559051337	1259254.0	191.0	0.03895806	8.303707879114494e-05	27.0	0.094	0.029000000000000005	0.877	0.123	0	0	0	0.528789323164919	0.9999046711153481	0.8343183984747379	0.9022680412371133	0.7299332697807436	0.8852023121387282
NEIL3	1818	0.0	0.0	0.0	0.7142857142857143	0.0	1.0	0.0	0.2857142857142857	0.8982265179691364	1.2674348849368	0.5890000000000001	0.0	5.0	7.0	1.0	1.0	0.13095861707700368	0.3971809724808147	53396.08	746.0	-0.01963672	0.0	2.0	0.039	0.083	0.878	0.122	0	0	0	0.8816968541468064	0.9999046711153481	0.47492850333651093	0.7241279069767441	0.7299332697807436	0.8852023121387282
FGF6	627	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	0.8710490642551527	0.576806116857	0.5923333333333334	0.0	2.5	2.5	1.0	1.0	0.03451370193967005	0.1507005893600973	291340.8	908.0	0.02311341	0.0	0.0	0.049	0.073	0.878	0.122	0	0	0	0.8188751191611058	0.9999046711153481	0.532697807435653	0.7654794520547944	0.7299332697807436	0.8852023121387282
TRIP11	5940	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.8264279930159999	0.25	0.0	2.0	2.0	1.0	1.0	0.37243947858473	0.7402907739146474	336376.7	375.0	0.02972503	3.4891043086961617e-06	9.0	0.073	0.049	0.878	0.122	0	0	0	0.6507149666348904	0.9999046711153481	0.6736892278360344	0.845334928229665	0.7299332697807436	0.8852023121387282
MLLT10	3207	0.3333333333333333	0.0	0.0	0.5	0.0	1.0	0.16666666666666666	0.0	1.0	0.6005682741593333	0.2615	0.0	1.0	1.3333333333333333	1.0	1.0	0.9442870632672332	0.9984183820767416	128481.1	488.0	0.01583597	1.192366749970496e-05	13.0	0.067	0.05499999999999999	0.878	0.122	0	0	0	0.6869399428026692	0.9999046711153481	0.6398474737845568	0.8205378973105135	0.7299332697807436	0.8852023121387282
LRP1B	13800	0.12244897959183673	0.047619047619047616	0.020408163265306117	0.782312925170068	0.0	1.0	0.027210884353741496	0.0	0.9401872167328059	0.7606443305960259	0.4638775510204082	0.0	6.052631578947367	6.789473684210527	0.6480881399870383	1.0	0.27107617240444565	0.6249269229098777	8988.462	1120.0	-0.01060487	6.357013657385222e-06	8.0	0.047	0.07499999999999998	0.878	0.122	0	0	0	0.8321258341277407	0.9999046711153481	0.5246901811248809	0.7594482758620689	0.7299332697807436	0.8852023121387282
ZNF521	3936	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.7642809396853334	0.5493333333333333	0.0	3.0	3.0	1.0	1.0	0.33932813030200204	0.7060698010707696	24827.69	599.0	-0.0007942960000000001	7.243783409071077e-06	9.0	0.08299999999999999	0.038	0.879	0.121	0	0	0	0.5906577693040992	0.9999046711153481	0.7598665395614871	0.8721006564551421	0.7329837940896091	0.8878752886836027
RNF213	15624	0.3	0.0	0.1	0.6	0.0	1.0	0.0	0.0	1.0	1.4868189864421668	0.2854	0.0	1.5	1.75	0.4361098996947231	1.0	0.6587615283267457	0.9337244262012108	718251.0	198.0	0.02355829	7.826200815373846e-05	19.0	0.08	0.039999999999999994	0.88	0.12	0	0	0	0.6059103908484271	0.9999046711153481	0.7510009532888465	0.8716814159292036	0.7359389895138226	0.8904267589388696
MAFB	972	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.310565046999	0.28300000000000003	0.0	1.0	1.0	1.0	1.0	0.3725782414307005	0.7404278014565705	308177.2	550.0	-0.02897946	4.038779197593621e-05	15.0	0.092	0.027000000000000003	0.881	0.119	0	0	0	0.5384175405147761	0.9999046711153481	0.8528122020972355	0.9100712105798576	0.7420400381315538	0.894712643678161
SBNO1	4182	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.763994356823	0.33299999999999996	0.0	1.0	1.0	1.0	1.0	0.6172839506172839	0.9150778699038844	1090982.0	125.0	0.03702594	1.3834856630943651e-06	10.0	0.06	0.05900000000000001	0.881	0.119	0	0	0	0.7404194470924692	0.9999046711153481	0.611534795042898	0.8109987357774968	0.7420400381315538	0.894712643678161
KLHL6	1866	0.14285714285714285	0.0	0.0	0.8571428571428571	0.0	1.0	0.0	0.0	0.7964530359382729	0.6363087056803334	0.4002857142857143	0.0	3.0	3.0	1.0	1.0	0.3424657534246575	0.7094464439315722	712779.5	593.0	0.03230661	7.73494258360367e-07	2.0	0.063	0.05600000000000001	0.881	0.119	0	0	0	0.7176358436606292	0.9999046711153481	0.6328884652049571	0.8166051660516606	0.7420400381315538	0.894712643678161
NEGR1	1065	0.0	0.14285714285714285	0.0	0.8571428571428571	0.0	1.0	0.0	0.0	1.0	0.483632680936	0.7162857142857142	0.0	6.0	7.0	0.3749531308586427	1.0	0.08316008316008316	0.2899781967560768	23816.38	1136.0	-0.0228667	0.0	5.0	0.034	0.083	0.883	0.11699999999999999	0	0	0	0.9096282173498571	0.9999046711153481	0.47492850333651093	0.7241279069767441	0.7483317445185891	0.8981693363844393
LAMP1	1254	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	1.0609822543023333	0.2845	0.0	1.5	1.5	1.0	1.0	0.13404825737265416	0.4034256587420467	815646.0	237.0	0.05349028	7.007926664576701e-05	21.0	0.064	0.053000000000000005	0.883	0.11699999999999999	0	0	0	0.7088655862726406	0.9999046711153481	0.6475691134413727	0.8243932038834951	0.7483317445185891	0.8981693363844393
STK36	3948	0.5	0.0	0.0	0.25	0.0	1.0	0.0	0.25	1.0	2.62783549076	0.25425	0.0	0.3333333333333333	0.6666666666666666	1.0	1.0	0.9606147934678194	0.9992140150171296	1033606.0	269.0	0.04252014	9.981098174270943e-06	12.0	0.06999999999999999	0.047	0.883	0.11699999999999999	0	0	0	0.6721639656816015	0.9999046711153481	0.6891325071496663	0.8544917257683216	0.7483317445185891	0.8981693363844393
ARID5A	1785	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.1003660885975	0.15949999999999998	0.0	2.0	2.0	1.0	1.0	0.398406374501992	0.7650528896986822	872382.8	360.0	0.04739969	2.638184589306933e-05	19.0	0.087	0.03	0.883	0.11699999999999999	0	0	0	0.567302192564347	0.9999046711153481	0.8280266920877025	0.9010373443983402	0.7483317445185891	0.8981693363844393
UROD	1104	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.103480989031	0.486	0.0	6.0	6.0	1.0	1.0	0.37537537537537535	0.7431789612155191	939872.2	310.0	0.01978562	2.477802540167442e-05	18.0	0.099	0.017	0.884	0.11599999999999999	0	0	0	0.5026692087702573	0.9999046711153481	0.9406101048617732	0.9588921282798835	0.7519542421353671	0.8989772727272729
EXT1	2241	0.06666666666666668	0.06666666666666668	0.0	0.8666666666666667	0.0	1.0	0.0	0.0	1.0	0.4356956453640769	0.624	0.0	6.5	7.0	0.6747638326585695	1.0	0.1335648457326032	0.4024533435619805	190467.2	586.0	0.01759368	1.4613314182917794e-05	12.0	0.062	0.054000000000000006	0.884	0.11599999999999999	0	0	0	0.7248808388941851	0.9999046711153481	0.6416587225929457	0.8208536585365853	0.7519542421353671	0.8989772727272729
CDKN2B	417	0.0	0.1	0.0	0.9	0.0	1.0	0.0	0.0	1.0	0.7595164320115557	0.5439	0.0	9.0	10.0	0.5467468562055768	1.0	0.12776287210936502	0.3906451124086752	192919.4	212.0	-0.02085101	1.4915417626648611e-05	15.0	0.068	0.047	0.885	0.11499999999999999	0	0	0	0.6816968541468065	0.9999046711153481	0.6891325071496663	0.8544917257683216	0.7541468064823642	0.8989772727272729
MOB3B	651	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.539571000086	0.706	0.0	1.0	1.0	1.0	1.0	0.4170141784820684	0.7817493980839544	117319.5	434.0	-0.0221378	7.361487236519296e-06	7.0	0.082	0.033	0.885	0.11499999999999999	0	0	0	0.5932316491897045	0.9999046711153481	0.7965681601525262	0.8915700737618547	0.7541468064823642	0.8989772727272729
NOD1	2862	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.7728087100099998	0.10400000000000001	0.0	1.0	1.0	1.0	1.0	0.5549389567147613	0.881740931845808	623997.1	400.0	0.03710497	9.001875313046071e-05	26.0	0.054000000000000006	0.061	0.885	0.11499999999999999	0	0	0	0.7839847473784557	0.9999046711153481	0.5999046711153481	0.8006361323155218	0.7541468064823642	0.8989772727272729
LPP	1839	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.3490714969000002	0.185	0.0	2.0	2.0	1.0	1.0	0.6968641114982579	0.9485469332484908	148376.2	685.0	0.006375184	5.3154040003718735e-05	43.0	0.072	0.043000000000000003	0.885	0.11499999999999999	0	0	0	0.6611058150619638	0.9999046711153481	0.7188751191611058	0.8628146453089245	0.7541468064823642	0.8989772727272729
WDR90	5247	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.852759757923	0.38299999999999995	0.0	1.0	1.0	1.0	1.0	0.10617965597791464	0.344300568254551	1161748.0	194.0	0.03606529	1.9482133422320868e-06	5.0	0.05800000000000001	0.05600000000000001	0.886	0.11399999999999999	0	0	0	0.75395614871306	0.9999046711153481	0.6328884652049571	0.8166051660516606	0.7564346997140133	0.8996598639455783
NPRL3	1709	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.6593418286392	0.4662	0.0	5.0	5.0	1.0	1.0	0.14423770373575653	0.42352410499933	1005761.0	238.0	0.03616801	1.669510639524629e-05	11.0	0.096	0.018000000000000002	0.886	0.11399999999999999	0	0	0	0.5185891325071497	0.9999046711153481	0.9324118207816968	0.9551757812499999	0.7564346997140133	0.8996598639455783
TSHZ3	3246	0.3333333333333333	0.05555555555555555	0.0	0.6111111111111112	0.0	1.0	0.0	0.0	1.0	0.628626675373	0.34744444444444444	0.0	1.5714285714285714	1.7142857142857142	0.3849114703618168	1.0	0.6821282401091405	0.9430679423359208	8215.077	1022.0	-0.07393631	2.9787681045721667e-05	20.0	0.081	0.03200000000000001	0.887	0.11299999999999999	0	0	0	0.5988560533841754	0.9999046711153481	0.8065776930409915	0.8915700737618547	0.7593898951382269	0.9001117318435754
PAX7	1563	0.4	0.0	0.0	0.4	0.0	1.0	0.2	0.0	1.0	0.35235765999799995	0.5094000000000001	0.0	0.6666666666666666	1.0	1.0	1.0	0.4992511233150274	0.8460539474207096	520847.1	598.0	0.0277373	3.4626545430746218e-06	5.0	0.061	0.052000000000000005	0.887	0.11299999999999999	0	0	0	0.7321258341277407	0.9999046711153481	0.6545281220209723	0.828226779252111	0.7593898951382269	0.9001117318435754
BAI3	4569	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.3062617850036667	0.643	0.0	3.0	3.0	1.0	1.0	0.09363295880149812	0.3153907147501918	11276.73	1175.0	-0.02173518	3.205065211913e-07	2.0	0.049	0.064	0.887	0.11299999999999999	0	0	0	0.8188751191611058	0.9999046711153481	0.5816015252621545	0.7862113402061857	0.7593898951382269	0.9001117318435754
THADA	5862	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.52622309674	0.039	0.0	1.0	1.0	1.0	1.0	0.5356186395286556	0.8700229590570893	428893.0	408.0	0.03778432	2.134823965403511e-05	23.0	0.046	0.066	0.888	0.11199999999999999	0	0	0	0.8399428026692087	0.9999046711153481	0.571115347950429	0.7841623036649215	0.7615824594852241	0.9001117318435754
COL12A1	9192	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.327795486553	0.685	0.0	1.0	1.0	1.0	1.0	0.26852846401718583	0.6215892479631635	359823.6	486.0	-0.007778816	0.0	0.0	0.040999999999999995	0.071	0.888	0.11199999999999999	0	0	0	0.8754051477597712	0.9999046711153481	0.5457578646329838	0.769489247311828	0.7615824594852241	0.9001117318435754
CRBN	1329	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.423428155294	0.521	0.0	1.0	1.0	1.0	1.0	0.4587155963302753	0.8162040719270631	61304.38	1017.0	-0.008130569	1.9296128329797407e-05	19.0	0.088	0.023	0.889	0.11099999999999999	0	0	0	0.5656816015252621	0.9999046711153481	0.8904671115347951	0.9322355289421158	0.7652049571020019	0.9001117318435754
SDHC	510	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.664164270996143	0.5944285714285715	0.0	7.0	7.0	1.0	1.0	0.05433306166802498	0.21258475234072172	743182.2	293.0	0.03549414	5.70846672537565e-07	8.0	0.05	0.06000000000000001	0.89	0.10999999999999999	0	0	0	0.8110581506196377	0.9999046711153481	0.6055290753098189	0.8060913705583757	0.7679694947569113	0.9001117318435754
CHD2	5487	0.3333333333333333	0.0	0.0	0.5833333333333334	0.0	1.0	0.0	0.08333333333333333	1.0	0.7604265350382856	0.3468333333333333	0.0	1.4	1.6	1.0	1.0	0.8319467554076541	0.9850140067495972	243747.3	332.0	0.01378808	3.4754091129343047e-06	12.0	0.067	0.043000000000000003	0.89	0.10999999999999999	0	0	0	0.6869399428026692	0.9999046711153481	0.7188751191611058	0.8628146453089245	0.7679694947569113	0.9001117318435754
CADM2	1314	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.6946795539074095	0.7130047770742857	0.4674285714285714	0.0	7.0	7.0	1.0	1.0	0.2470355731225297	0.5924463764785486	8466.885	1155.0	-0.01912722	0.0	1.0	0.052000000000000005	0.057999999999999996	0.89	0.10999999999999999	0	0	0	0.7973307912297426	0.9999046711153481	0.6236415633937082	0.8144981412639405	0.7679694947569113	0.9001117318435754
CYSLTR2	1041	0.0	0.0	0.0	0.9166666666666666	0.0	1.0	0.08333333333333333	0.0	1.0	1.3948861842312728	0.37533333333333335	0.0	11.0	12.0	1.0	1.0	0.2997601918465228	0.6609030229306057	404942.5	430.0	0.04587105	0.0	1.0	0.043000000000000003	0.06699999999999999	0.89	0.10999999999999999	0	0	0	0.8571020019065777	0.9999046711153481	0.5698760724499523	0.7841623036649215	0.7679694947569113	0.9001117318435754
BTG2	477	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.6808051515729999	0.149	0.0	1.0	1.0	1.0	1.0	0.7757951900698216	0.9727437734344844	574553.2	420.0	0.02587524	8.64110050453106e-05	19.0	0.06999999999999999	0.04	0.89	0.10999999999999999	0	0	0	0.6721639656816015	0.9999046711153481	0.7427073403241182	0.868561872909699	0.7679694947569113	0.9001117318435754
CBLC	1425	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.58990089321	0.073	0.0	1.0	1.0	1.0	1.0	0.44964028776978415	0.8090410865055467	866183.7	178.0	-0.012164200000000002	6.182838223669312e-05	35.0	0.087	0.023	0.89	0.10999999999999999	0	0	0	0.567302192564347	0.9999046711153481	0.8904671115347951	0.9322355289421158	0.7679694947569113	0.9001117318435754
FGA	2601	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.5368013225289999	0.306	0.0	1.0	1.0	1.0	1.0	0.2203128442388191	0.5535815649866334	59962.46	1036.0	-0.00419692	5.707583874748025e-05	22.0	0.07100000000000001	0.03899999999999999	0.89	0.10999999999999999	0	0	0	0.6612964728312679	0.9999046711153481	0.7584366062917064	0.8721006564551421	0.7679694947569113	0.9001117318435754
BOD1L1	9156	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.917474021198	0.3255	0.0	2.0	2.0	1.0	1.0	0.15137753557372086	0.4371750419268242	133544.8	511.0	0.02729679	3.173795281919789e-07	5.0	0.05	0.05800000000000001	0.892	0.10799999999999998	0	0	0	0.8110581506196377	0.9999046711153481	0.6169685414680648	0.8110275689223057	0.7716873212583413	0.9014476614699332
NIN	6402	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.133323663306	0.186	0.0	6.0	6.0	1.0	1.0	0.5561735261401557	0.8824665940208167	445810.7	257.0	0.03354796	1.3572264744803376e-05	13.0	0.04	0.068	0.892	0.10799999999999998	0	0	0	0.8754051477597712	0.9999046711153481	0.5590085795996187	0.7787878787878788	0.7716873212583413	0.9014476614699332
NCKAP5	5730	0.3076923076923077	0.0	0.0	0.6153846153846154	0.0	1.0	0.07692307692307693	0.0	1.0000000000000002	1.0086271078991251	0.3144615384615385	0.0	1.6	1.8	1.0	1.0	0.21949078138718173	0.5523364893733398	36731.23	826.0	0.01772939	4.900497931398451e-06	4.0	0.061	0.047	0.892	0.10799999999999998	0	0	0	0.7321258341277407	0.9999046711153481	0.6891325071496663	0.8544917257683216	0.7716873212583413	0.9014476614699332
APOBEC3G	1155	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.365408150055	0.09	0.0	2.0	2.0	1.0	1.0	0.3305785123966942	0.696499534374481	1386387.0	372.0	0.07139039999999999	0.00011023304380244519	11.0	0.07	0.037	0.893	0.10699999999999998	0	0	0	0.6676835081029552	0.9999046711153481	0.7739752144899905	0.8846405228758171	0.7745471877979028	0.9024336283185842
AHNAK2	17388	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.11480702975	0.105	0.0	1.0	1.0	1.0	1.0	0.6765899864682002	0.9409268082043368	854493.1	205.0	0.03028814	1.3850769613624994e-05	9.0	0.05	0.05700000000000001	0.893	0.10699999999999998	0	0	0	0.8110581506196377	0.9999046711153481	0.6265967588179219	0.8144981412639405	0.7745471877979028	0.9024336283185842
ESPL1	6363	0.375	0.0	0.0	0.625	0.0	1.0	0.0	0.0	1.0	0.8749389279315001	0.2275	0.0	1.4285714285714286	1.4285714285714286	1.0	1.0	0.7299270072992701	0.9597158684963748	1677275.0	191.0	0.04860288	2.0386402405814146e-05	16.0	0.064	0.042	0.894	0.10599999999999998	0	0	0	0.7088655862726406	0.9999046711153481	0.7265014299332698	0.8670079635949944	0.7776930409914204	0.9024336283185842
PLAG1	1503	0.6666666666666666	0.0	0.0	0.16666666666666666	0.0	1.0	0.16666666666666666	0.0	1.0	0.432412368215	0.3023333333333333	0.0	0.2	0.4	1.0	1.0	0.922509225092251	0.9969168847024488	343641.4	552.0	0.01948041	1.7828320130769126e-06	6.0	0.05800000000000001	0.048	0.894	0.10599999999999998	0	0	0	0.75395614871306	0.9999046711153481	0.6814108674928503	0.8489311163895487	0.7776930409914204	0.9024336283185842
CASC5	7029	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	1.4929368077299998	0.126	0.0	1.5	1.5	1.0	1.0	0.6734006734006734	0.9396732473095374	958414.9	139.0	0.04716105	2.266839872350609e-05	23.0	0.049	0.05700000000000001	0.894	0.10599999999999998	0	0	0	0.8188751191611058	0.9999046711153481	0.6265967588179219	0.8144981412639405	0.7776930409914204	0.9024336283185842
MYH11	5940	0.75	0.0	0.0	0.25	0.0	1.0	0.0	0.0	1.0	0.288043770717	0.23525	0.0	0.25	0.25	1.0	1.0	0.6153846153846154	0.914158655865662	435761.5	283.0	0.02908486	3.1700546027779054e-05	23.0	0.047	0.059	0.894	0.10599999999999998	0	0	0	0.8321258341277407	0.9999046711153481	0.6169685414680648	0.8110275689223057	0.7776930409914204	0.9024336283185842
GEN1	2727	0.0	0.05882352941176471	0.05882352941176471	0.8235294117647058	0.0	1.0000000000000002	0.05882352941176471	0.0	0.9315714232285016	0.9082617974283572	0.4190588235294118	0.0	14.0	17.0	0.3029385034837928	1.0	0.2328830926874709	0.5722446901389358	135007.5	1245.0	0.01040551	0.0	1.0	0.027000000000000003	0.078	0.895	0.10499999999999998	0	0	0	0.9434699714013346	0.9999046711153481	0.5047664442326025	0.7510638297872342	0.7808388941849379	0.9050828729281766
PKHD1	12225	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.8705885024657498	0.42775	0.0	8.0	8.0	1.0	1.0	0.0387762224204118	0.1647969306457254	237026.3	946.0	-0.0003033978	0.0	1.0	0.028000000000000004	0.076	0.896	0.10399999999999998	0	0	0	0.9394661582459484	0.9999046711153481	0.5152526215443279	0.7548882681564245	0.7842707340324119	0.9070562293274532
MAP3K13	2901	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.6992641420960625	0.4408125000000001	0.0	16.0	16.0	1.0	1.0	0.1884303749764462	0.5029257026278044	953031.4	397.0	0.03636988	1.0856595893877432e-06	10.0	0.064	0.04	0.896	0.10399999999999998	0	0	0	0.7088655862726406	0.9999046711153481	0.7427073403241182	0.868561872909699	0.7842707340324119	0.9070562293274532
IGF2R	7476	0.3939393939393939	0.0	0.0	0.5757575757575758	0.0	1.0000000000000002	0.030303030303030307	0.0	1.0000000000000002	0.9868502040685788	0.2545454545454545	0.0	1.3571428571428572	1.4285714285714286	1.0	1.0	0.7117437722419929	0.9537632048296862	653159.2	460.0	0.01821273	6.507180527972445e-05	20.0	0.05600000000000001	0.047	0.897	0.10299999999999998	0	0	0	0.774833174451859	0.9999046711153481	0.6891325071496663	0.8544917257683216	0.7872259294566254	0.9084708470847085
MTR	3798	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.71936234248	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	407246.3	773.0	-0.01307678	4.224863898198909e-05	20.0	0.063	0.04	0.897	0.10299999999999998	0	0	0	0.7176358436606292	0.9999046711153481	0.7427073403241182	0.868561872909699	0.7872259294566254	0.9084708470847085
PRSS1	744	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9397940008672035	1.1413868748355998	0.5292999999999999	0.0	10.0	10.0	1.0	1.0	0.08522243054371911	0.29508186556192845	285407.5	636.0	0.01129311	3.616895381962647e-06	10.0	0.07	0.032	0.898	0.10199999999999998	0	0	0	0.6676835081029552	0.9999046711153481	0.8065776930409915	0.8915700737618547	0.7909437559580553	0.9107574094401757
STAT4	2247	0.1	0.0	0.0	0.9	0.0	1.0	0.0	0.0	1.0	0.6430354811050001	0.39799999999999996	0.0	4.5	4.5	1.0	1.0	0.5494505494505495	0.8784815940047824	529052.6	318.0	0.01896771	6.189019717250255e-06	8.0	0.088	0.014000000000000002	0.898	0.10199999999999998	0	0	0	0.5656816015252621	0.9999046711153481	0.961773117254528	0.9700961538461537	0.7909437559580553	0.9107574094401757
CD276	1605	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.8004845635391429	0.4302857142857143	0.0	7.0	7.0	1.0	1.0	0.017382537502824664	0.08782160594637095	312590.7	374.0	0.02889547	1.2346538836896543e-06	3.0	0.05600000000000001	0.045	0.899	0.10099999999999998	0	0	0	0.774833174451859	0.9999046711153481	0.7043851286939943	0.8571925754060324	0.794280266920877	0.9125958378970427
CDH5	2355	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.28500280401	0.34700000000000003	0.0	1.0	1.0	1.0	1.0	0.28153153153153154	0.6383757953631544	479049.5	262.0	-0.02011078	3.059312970119118e-05	14.0	0.07100000000000001	0.03	0.899	0.10099999999999998	0	0	0	0.6612964728312679	0.9999046711153481	0.8280266920877025	0.9010373443983402	0.794280266920877	0.9125958378970427
GBA	1611	0.0	0.0	0.125	0.875	0.0	1.0	0.0	0.0	1.0	1.300256808968571	0.49475	0.0	7.0	8.0	0.4284490145672665	1.0	0.4306632213608958	0.7934663579998708	1574928.0	194.0	0.04521163	2.381074440397392e-05	13.0	0.044	0.05600000000000001	0.9	0.09999999999999998	0	0	0	0.8506196377502383	0.9999046711153481	0.6328884652049571	0.8166051660516606	0.7969494756911344	0.9126637554585152
